,clust,correct,position,list_num,subj,sess,serial_pos,hfa_short,hfa_long,ripple_exists_short,ripple_avg_short,ripple_exists_long,ripple_avg_long
148,0.0,1.0,"[3, 8, 5, 9]",4,R1032D,R1032D-0,8,0.41488910730039513,0.7088761640490963,0.0,0.0,0.0,0.0
149,0.0,2.0,"[3, 8, 5, 9]",4,R1032D,R1032D-0,9,-0.8274059280125533,-0.7303378529043928,0.0,0.0,0.0,0.0
150,1.0,1.0,"[1, 2, 6, 7]",5,R1032D,R1032D-0,1,0.1291302507318509,-0.5281089907554302,1.0,0.16666666666666666,1.0,0.16666666666666666
151,0.0,2.0,"[1, 2, 6, 7]",5,R1032D,R1032D-0,2,1.0699115573447624,-0.5086867247226273,0.0,0.0,0.0,0.0
152,0.0,1.0,"[1, 2, 6, 7]",5,R1032D,R1032D-0,7,-1.1047705857571612,-0.1768157423426054,1.0,0.16666666666666666,1.0,0.16666666666666666
153,1.0,1.0,"[1, 2]",6,R1032D,R1032D-0,1,-0.3403887875999558,-0.9574978001583935,0.0,0.0,1.0,0.16666666666666666
154,0.0,2.0,"[1, 2]",6,R1032D,R1032D-0,2,-0.42441004619913086,-0.8939588667453696,0.0,0.0,0.0,0.0
155,1.0,1.0,"[3, 4]",7,R1032D,R1032D-0,3,-0.7001716504639341,-0.5788201179247507,0.0,0.0,0.0,0.0
156,0.0,2.0,"[3, 4]",7,R1032D,R1032D-0,4,0.43393617405512347,-0.1796067616758381,0.0,0.0,0.0,0.0
157,1.0,1.0,"[1, 7, 8, 12]",8,R1032D,R1032D-0,1,0.5181080498254312,0.09014675218341685,0.0,0.0,0.0,0.0
158,1.0,2.0,"[1, 7, 8, 12]",8,R1032D,R1032D-0,7,0.2346803534296503,-0.07571109506413386,0.0,0.0,0.0,0.0
159,0.0,2.0,"[1, 7, 8, 12]",8,R1032D,R1032D-0,8,0.018097090794159682,-0.9382161601950151,0.0,0.0,0.0,0.0
160,0.0,1.0,"[1, 7, 8, 12]",8,R1032D,R1032D-0,12,-0.16442533468164144,-0.16992077482360485,1.0,0.3333333333333333,1.0,0.3333333333333333
